region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,tonne_co2_captured_mwh,co2_cost_mwh,co2_o_m_mw,backbone_cost_tonne,storage_cost_tonne,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,MinCapTag_11,MinCapTag_12,MinCapTag_13,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,MaxCapTag_4,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,Capital_Recovery_Period,WACC,Lifetime,Capacity_Factor_ub,Capacity_Factor_lb,MULTI_FUELS,Num_Fuels,Fuel1,Heat_Rate1_MMBTU_per_MWh,Fuel1_Min_Cofire_Level,Fuel1_Min_Cofire_Level_Start,Fuel1_Max_Cofire_Level,Fuel1_Max_Cofire_Level_Start,Fuel2,Heat_Rate2_MMBTU_per_MWh,Fuel2_Min_Cofire_Level,Fuel2_Max_Cofire_Level,Fuel2_Min_Cofire_Level_Start,Fuel2_Max_Cofire_Level_Start,CO2_Capture_Fraction,CO2_Capture_Fraction_Startup,CCS_Disposal_Cost_per_Metric_Ton,ELECTROLYZER,Hydrogen_MWh_Per_Tonne,Hydrogen_Price_Per_Tonne,Qualified_Hydrogen_Supply,Electrolyzer_Min_kt,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Existing_Cap_MW
PJME,PJME_petroleum_liquids_1,Petroleum Liquids,1,196,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,209.0,3599.398,0,17.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29,0.0,0.0,0.0,43.0,0.0,15.53,4.543,5.668,middle_atlantic_distillate,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,middle_atlantic_distillate,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,23800.0,2831.7583682874
PJME,PJME_small_hydroelectric_1,Small Hydroelectric,1,197,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,167.496,-1,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.001,None,0.383,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476340258451194,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,53201.0,167.5
PJME,PJME_solar_photovoltaic_1,Solar Photovoltaic,1,198,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,571.0,2478.711,0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.367,0.183,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1805668269368922,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,None,0,1,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,21495.0,2478.787753965655
PJMW,PJMW_batteries_1,Batteries,1,199,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,179.6,0.0,11.0,93.302,-1,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,10.04,0.565,0.528,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,8230.0,93.3
PJMW,PJMW_biomass_1,Biomass,1,200,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,138.0,147.522,-1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,195.0,0.0,13.66,0.432,0.554,waste_biomass,0.414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,waste_biomass,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,157220.0,147.5
PJMW,PJMW_biomass_2,Biomass,2,201,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,58.006,-1,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,195.0,0.0,9.11,1.007,0.867,waste_biomass,0.069,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,waste_biomass,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,157220.0,58.0
PJMW,PJMW_conventional_hydroelectric_1,Conventional Hydroelectric,1,202,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32.0,884.8,-1,27.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.154,None,0.208,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073955905848736,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,53201.0,884.8
PJMW,PJMW_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,203,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3689.0,0.0,3.0,237.999,-1,79.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.987,0.0,0.866,0.866,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,53201.0,238.0
PJMW,PJMW_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,1,204,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27.0,95.688,0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391114141700936,0.0,0.0,0.0,43.0,0.0,10.33,5.973,2.889,PJMW_gas,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,PJMW_gas,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,22982.721140126592,95.56892099426628
PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,1,205,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,34.0,1299.786,0,38.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,99.0,13.7,12.46,1.211,2.876,PJMW_gas,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.63,1.26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,PJMW_gas,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,58012.0,0.7242280055295396
PJMW,PJMW_nuclear_1,Nuclear,1,206,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,6325.998,-1,1054.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,280.0,0.0,10.45,0.0,0.0,east_north_central_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.041666667,0.083333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,east_north_central_uranium,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,250403.0,6326.0
PJMW,PJMW_onshore_wind_turbine_1,Onshore Wind Turbine,1,207,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76.0,4644.284,0,61.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.367,0.177,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379312505043774,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,None,0,1,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,29566.0,4503.910003001992
PJMW,PJMW_petroleum_liquids_1,Petroleum Liquids,1,208,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,150.0,608.25,0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,43.0,0.0,14.87,1.285,4.308,east_north_central_distillate,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,east_north_central_distillate,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,23800.0,587.6729551802167
PJMW,PJMW_small_hydroelectric_1,Small Hydroelectric,1,209,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,165.0,385.44,-1,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.001,None,0.118,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073955905848736,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,53201.0,385.5
PJMW,PJMW_solar_photovoltaic_1,Solar Photovoltaic,1,210,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,148.0,4707.436,0,31.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.156,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953109778055315,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,None,0,1,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,21495.0,4707.491387663818
RMRG,RMRG_batteries_1,Batteries,1,211,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,363.7,0.0,7.0,240.198,-1,34.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,9.21,0.0,0.0,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,8230.0,240.2
RMRG,RMRG_biomass_1,Biomass,1,212,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,18.9,-1,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,195.0,0.0,11.99,0.0,0.139,waste_biomass,0.243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,waste_biomass,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,157220.0,18.9
RMRG,RMRG_biomass_2,Biomass,2,213,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,10.998,-1,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,195.0,0.0,8.6,0.62,0.41,waste_biomass,0.218,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,waste_biomass,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,157220.0,11.0
RMRG,RMRG_conventional_hydroelectric_1,Conventional Hydroelectric,1,214,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26.0,708.812,-1,27.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.12,None,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2880901204327111,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,53201.0,708.8
RMRG,RMRG_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,215,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9002.4,0.0,5.0,580.8,-1,116.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.258,0.0,0.866,0.866,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,0.0,53201.0,580.8
RMRG,RMRG_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,1,216,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44.0,247.192,0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391114141700936,0.0,0.0,0.0,43.0,0.0,9.73,0.798,0.6,RMRG_gas,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,0,1,RMRG_gas,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,22982.721140126592,247.1934025764528
